property_id,street_name,city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,property_type,agency_name
54573476,N Hudson St,Johnson City,NY,42.127342,-75.96095,13790,75000,3,1,77,971,4800,sqft,SINGLE_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
2066518065,Autumn Trl #110,Webster,NY,43.184677,-77.50797,14580,429900,3,3,181,2364,2160,sqft,TOWNHOUSE,"Listing by: Pride Mark Realty, Inc."
29757068,Willow St,Johnson City,NY,42.108658,-75.95403,13790,87500,3,3,57,1512,3535,sqft,MULTI_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
54359633,Woodrose Dr,Webster,NY,43.195606,-77.46875,14580,429900,4,3,127,3361,0.48,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
29753814,Eric Dr,Johnson City,NY,42.142235,-75.96435,13790,329000,4,3,108,3025,0.3585,acres,SINGLE_FAMILY,Listing by: ROYCE REAL ESTATE SERVICES
31047898,Ridge Rd,Webster,NY,43.214405,-77.41877,14580,219900,3,2,77,2836,0.42,acres,MULTI_FAMILY,Listing by: Remilen Realty
246331224,River Birch Ln,Webster,NY,43.19361,-77.43227,14580,489900,2,2,249,1964,7645,sqft,TOWNHOUSE,Listing by: Empire Realty Group
29756544,Floral Ave,Johnson City,NY,42.107376,-75.96272,13790,129900,3,2,86,1510,5428,sqft,SINGLE_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
333745172,Miyah Dr,Webster,NY,43.18979,-77.43641,14580,548750,3,3,250,2195,0.2571,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
142758975,Main St,Johnson City,NY,42.115635,-75.95558,13790,725000,25,20,33,21348,7500,sqft,MULTI_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
103761422,Pheasant Run,Webster,NY,43.24308,-77.5017,14580,574900,3,3,242,2367,8528,sqft,SINGLE_FAMILY,Listing by: Empire Realty Group
54573684,Harrison St,Johnson City,NY,42.108707,-75.958145,13790,85000,6,2,46,1834,4800,sqft,MULTI_FAMILY,Listing by: eXp Realty
2066751015,Creeks Edge Dr,Webster,NY,43.266243,-77.42417,14580,397900,3,2,230,1730,3484.8,sqft,TOWNHOUSE,Listing by: Hunt Real Estate ERA/Columbus
29756665,Ackley Ave,Johnson City,NY,42.10539,-75.95899,13790,120000,3,1,85,1404,,,SINGLE_FAMILY,Listing by: HOWARD HANNA
2066770873,Shoemaker Rd,Webster,NY,43.235874,-77.47896,14580,429900,3,3,225,1906,0.54,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
54573653,Saint Charles St,Johnson City,NY,42.109016,-75.96032,13790,180000,6,3,52,3400,4800,sqft,MULTI_FAMILY,"Listing by: EQUITY VENTURE REALTY, LLC."
103743980,Jewelberry Dr,Webster,NY,43.190678,-77.49141,14580,599900,4,3,149,4000,0.65,acres,SINGLE_FAMILY,Listing by: Howard Hanna
29748273,Farm To Market Rd,Johnson City,NY,42.16766,-76.015434,13790,129900,3,1,164,792,0.4422,acres,SINGLE_FAMILY,Listing by: HOWARD HANNA
31037652,Baker St,Webster,NY,43.21405,-77.42443,14580,249900,3,3,107,2320,8712,sqft,SINGLE_FAMILY,Listing by: Coldwell Banker Custom Realty
2066795145,& 191 Airport Rd,Binghamton,NY,42.18965,-75.84481,13901,130000,0,0,63,2040,7.6,acres,SINGLE_FAMILY,Listing by: HOWARD HANNA
29756087,Endicott Ave,Johnson City,NY,42.111805,-75.95237,13790,120000,6,2,65,1840,5412,sqft,MULTI_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
29735388,Castle Creek Rd,Binghamton,NY,42.1635,-75.89566,13901,145000,4,2,56,2544,,,MULTI_FAMILY,Listing by: WARREN REAL ESTATE (FRONT STREET)
2066832712,Autumn Trl #126,Webster,NY,43.184677,-77.50797,14580,369900,2,2,240,1537,2160,sqft,TOWNHOUSE,"Listing by: Pride Mark Realty, Inc."
29756858,Grand Ave,Johnson City,NY,42.110146,-75.95892,13790,120000,6,2,70,1712,3200,sqft,MULTI_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
29734302,Nys Rte #12,Binghamton,NY,42.16154,-75.861305,13901,94500,3,2,57,1650,,,SINGLE_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
246330947,River Birch Ln,Webster,NY,43.19306,-77.43162,14580,429900,2,2,218,1964,7709,sqft,TOWNHOUSE,Listing by: Empire Realty Group
29756832,Grand Ave,Johnson City,NY,42.110146,-75.958,13790,99999,7,2,,,4800,sqft,MULTI_FAMILY,Listing by: Momentum Real Estate LLC
29743559,Standish Ave,Binghamton,NY,42.150223,-75.879944,13901,80750,3,1,57,1404,6000,sqft,SINGLE_FAMILY,Listing by: GEHLCO REALTY
2067091060,Shoemaker Rd,Webster,NY,43.236465,-77.47843,14580,399900,3,2,220,1810,0.5124,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
2067466816,31 Carhart Ave,Johnson City,NY,42.1118,-75.94782,13790,75000,,,18,4032,3600,sqft,MULTI_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
29735859,Sandy Ln,Binghamton,NY,42.169453,-75.863846,13901,179900,3,2,117,1528,9044,sqft,SINGLE_FAMILY,Listing by: HOWARD HANNA
333745381,Miyah Dr,Webster,NY,43.189793,-77.436104,14580,489900,3,3,250,1958,0.31,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
29755894,Crocker Ave,Johnson City,NY,42.112316,-75.96446,13790,75000,5,2,46,1628,5000,sqft,MULTI_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
2067685670,Jean Ct,Binghamton,NY,42.1934,-75.8526,13901,279900,12,4,92,3038,4342.8155,sqft,MULTI_FAMILY,Listing by: EXIT REALTY FRONT AND  CENTER
237596839,Ridge Rd,Webster,NY,43.20232,-77.488655,14580,995000,,0,414,2400,11.8,acres,LOT,Listing by: RE/MAX Realty Group
2067675788,Jean Ct,Binghamton,NY,42.193283,-75.852974,13901,279900,7,4,92,3038,,,MULTI_FAMILY,Listing by: EXIT REALTY FRONT AND  CENTER
31042011,Murwood Ln,Webster,NY,43.227753,-77.51167,14580,210000,3,4,97,2163,0.41,acres,SINGLE_FAMILY,Listing by: RE/MAX Plus
2069206464,Davis Rd,Binghamton,NY,42.18862,-75.84602,13901,299000,7,4,194,1536,,,MULTI_FAMILY,Listing by: CENTURY 21/SBARRA
2067465489,Autumn Trl #106,Webster,NY,43.184677,-77.50797,14580,349900,2,2,227,1537,2160,sqft,TOWNHOUSE,"Listing by: Pride Mark Realty, Inc."
29740696,Chenango St,Binghamton,NY,42.134087,-75.89525,13901,209900,5,3,69,3000,,,MULTI_FAMILY,Listing by: HOWARD HANNA
29734532,Lake Ave,Binghamton,NY,42.179344,-75.87755,13901,150000,3,1,95,1577,0.486,acres,SINGLE_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
29735503,Bishop Rd,Binghamton,NY,42.166508,-75.88629,13901,99900,3,1,98,1014,0.3636,acres,SINGLE_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
2069211351,Savitch Rd,Binghamton,NY,42.168625,-75.891235,13901,398900,,,,0,87.9,acres,LOT,"Listing by: LandQuest, Inc."
2067527325,Creeks Edge Dr,Webster,NY,43.26614,-77.42352,14580,359500,3,2,209,1714,3049.2,sqft,TOWNHOUSE,Listing by: Hunt Real Estate ERA/Columbus
31045707,Regina Dr,Webster,NY,43.21591,-77.48995,14580,220000,3,2,126,1741,0.42,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
31046984,Ridge Rd,Webster,NY,43.21071,-77.44624,14580,329950,3,2,183,1800,0.87,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30999732,Stablegate Dr,Webster,NY,43.18493,-77.42307,14580,674900,4,5,114,5900,5,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2065706497,Lake View Ter,Webster,NY,43.243645,-77.50739,14580,175000,,0,,,2.02,acres,LOT,Listing by: Platinum Prop & Asset Mgmt
103756953,Lake Rd,Webster,NY,43.26413,-77.42924,14580,468980,4,3,202,2311,1.3,acres,SINGLE_FAMILY,Listing by: Gerber Homes
32808248,Tubbs Hill Rd,Berkshire,NY,42.353416,-76.14739,13736,474000,3,4,96,4924,32.73,acres,SINGLE_FAMILY,Listing by: Warren Real Estate
2070078718,& 1309 Lake Rd,Webster,NY,43.264343,-77.430176,14580,84900,,0,,,1.3,acres,LOT,Listing by: Gerber Homes
119252075,Glen Rd,Berkshire,NY,42.31195,-76.213745,13736,134000,,,,,,,LOT,Listing by: NEW YORK TROPHY PROPERTIES
103745246,Bear Creek Cir,Webster,NY,43.197384,-77.413025,14580,55000,,0,,,0.41,acres,LOT,Listing by: Gerber Homes
2065049506,Wp 1 Wilson Creek Rd,Berkshire,NY,,,13736,110000,,0,,,40.03,acres,LOT,Listing by: WHITETAIL PROPERTIES REAL ESTATE LLC
2076440363,Schlegel Rd,Webster,NY,43.24067,-77.428116,14580,199000,,0,,,19.33,acres,LOT,"Listing by: eXp Realty, LLC"
2065480503,Legge Hill Rd #5,Berkshire,NY,42.288662,-76.30082,13736,194900,,0,,,93,acres,LOT,Listing by: NY OUTDOOR REALTY LLC
2113839907,Empire Blvd,Webster,NY,43.17425,-77.51841,14580,99900,,0,,,0.77,acres,LOT,Listing by: RE/MAX Plus
2065599925,Goodrich Hill Rd,Berkshire,NY,42.331985,-76.2551,13736,30000,,,,0,4.93,acres,LOT,Listing by: Howard Hanna
66486135,Burnett Rd,Webster,NY,43.258595,-77.43769,14580,465000,4,3,178,2609,0.96,acres,SINGLE_FAMILY,Listing by: No. Coast Realty & Settlement
32798661,Legge Hill Rd,Candor,NY,42.29064,-76.29217,13736,26900,,0,,,7,acres,LOT,Listing by: NY Outdoor Realty LLC
119241599,Lake Point Dr,Webster,NY,43.25829,-77.43494,14580,699900,4,3,252,2769,0.91,acres,SINGLE_FAMILY,Listing by: Fedyk Realty LLC
53802208,N Ketchumville Rd,Berkshire,NY,42.30757,-76.1251,13736,309900,4,3,118,2620,5,acres,SINGLE_FAMILY,Listing by: NEXTHOME KINGDOM
103748488,Seasons Trl,Webster,NY,43.216297,-77.43847,14580,279900,2,2,192,1455,2613.6,sqft,TOWNHOUSE,Listing by: RE/MAX Plus
32800214,Ketchumville Rd,Berkshire,NY,42.273197,-76.105484,13736,189900,3,2,105,1800,12,acres,SINGLE_FAMILY,Listing by: EXIT REALTY FRONT AND  CENTER
103737915,Seasons Trl,Webster,NY,43.216297,-77.43837,14580,279900,2,2,192,1455,2613.6,sqft,TOWNHOUSE,Listing by: RE/MAX Plus
2065689554,Legge Hill Rd #2,Berkshire,NY,42.293316,-76.26824,13736,96900,,0,,,43,acres,LOT,Listing by: NY OUTDOOR REALTY LLC
103725357,Seasons Trl,Webster,NY,43.216305,-77.4382,14580,289900,2,2,199,1455,2613.6,sqft,TOWNHOUSE,Listing by: RE/MAX Plus
103732286,Seasons Trl,Webster,NY,43.216278,-77.438614,14580,259900,2,2,178,1455,2613.6,sqft,TOWNHOUSE,Listing by: RE/MAX Plus
2065710586,Turkey Hill Rd,Berkshire,NY,42.315983,-76.14442,13736,229000,,,,,,,LOT,Listing by: LAUREL MANAGEMENT INC
103728185,Seasons Trl,Webster,NY,43.216278,-77.43876,14580,269900,2,2,171,1578,2613.6,sqft,TOWNHOUSE,Listing by: RE/MAX Plus
2066424855,Glen Rd,Berkshire,NY,42.300747,-76.18992,13736,135000,0,0,,,67.8,acres,LOT,Listing by: New York Trophy Properties
2089781532,Ridge Rd,Webster,NY,,,14580,409000,,0,,,1.5,acres,LOT,Listing by: Vincent Associates Real Estate
2066577693,Brown Rd,Berkshire,NY,42.288128,-76.181946,13736,29900,,,,,,,LOT,Listing by: CENTURY 21/SBARRA
54573511,N Hudson St,Johnson City,NY,42.109844,-75.959335,13790,132999,4,3,66,1990,5000,sqft,MULTI_FAMILY,Listing by: WARREN REAL ESTATE (Vestal)
32815038,Mill Rd,Berkshire,NY,42.304394,-76.252174,13736,373000,4,2,128,2912,2,acres,SINGLE_FAMILY,Listing by: Re/Max In Motion
2077810021,Grand Ave,Johnson City,NY,42.110336,-75.96207,13790,120000,7,4,36,3320,3780,sqft,MULTI_FAMILY,Listing by: EXIT REALTY HOMEWARD BOUND
2066746590,Turkey Hill Rd,Berkshire,NY,42.309086,-76.1475,13736,269000,,0,,,167.7,acres,LOT,Listing by: Timberland Realty
29755806,Sergeant St,Johnson City,NY,42.11324,-75.966805,13790,55000,2,2,50,1080,0.9211,acres,SINGLE_FAMILY,Listing by: NORA M. E. DAVIS REAL ESTATE
2067251586,Phillips Rd,Berkshire,NY,42.27997,-76.16653,13736,145000,3,2,86,1686,5.4,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2069562098,Hartwell Ceurter Rd,Berkshire,NY,,,13736,115950,,,,,34.1,acres,LOT,Listing by: EXIT REALTY HOMEWARD BOUND
2067503122,E Maine Rd,Johnson City,NY,42.172207,-75.98177,13790,188000,3,2,92,2034,1,acres,SINGLE_FAMILY,Listing by: JEANINE M BOWERS
32797966,Glen Rd,Berkshire,NY,42.31715,-76.21852,13736,139900,3,2,71,1944,9.13,acres,SINGLE_FAMILY,Listing by: Tompkins Cortland Real Estate
66462844,Town Line Rd,Johnson City,NY,42.15528,-76.011086,13790,769900,3,4,206,3728,,,SINGLE_FAMILY,Listing by: HOWARD HANNA
2110850960,Blackman Hill Rd,Berkshire,NY,,,13736,28400,,,,0,7.25,acres,LOT,Listing by: Warren Real Estate
54573482,N Harrison St,Johnson City,NY,42.1266,-75.960434,13790,59900,4,1,66,900,4800,sqft,SINGLE_FAMILY,Listing by: CENTURY 21/SBARRA
32797986,Jewett Hill Rd,Berkshire,NY,42.317696,-76.20451,13736,229000,4,2,95,2398,53,acres,SINGLE_FAMILY,Listing by: Ithaca Board Reciprocal/Non-me
29756511,Helen St,Johnson City,NY,42.109768,-75.96261,13790,52900,3,1,41,1288,,,SINGLE_FAMILY,Listing by: HOWARD HANNA
119251226,State Route 38,Berkshire,NY,42.325653,-76.176735,13736,188000,3,2,88,2118,43.89,acres,SINGLE_FAMILY,Listing by: Howard Hanna
29756391,Thomas St,Johnson City,NY,42.108624,-75.96561,13790,74900,3,2,75,990,5664,sqft,SINGLE_FAMILY,Listing by: HANNA COMMERCIAL (Buffalo)
304996989,N Harrison St,Johnson City,NY,42.12329,-75.95949,13790,90000,5,3,40,2200,0.3306,acres,SINGLE_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
29754740,Albany Ave,Johnson City,NY,42.12325,-75.951935,13790,84888,4,1,66,1275,5080,sqft,SINGLE_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
98612491,Rose Ln,Johnson City,NY,42.136448,-75.95742,13790,35000,,,,,,,LOT,Listing by: HARKNESS COMMERCIAL REALTY GROUP
98633991,Rose Ln,Johnson City,NY,42.136192,-75.95727,13790,35000,,,,,,,LOT,Listing by: HARKNESS COMMERCIAL REALTY GROUP
31890183,State Route 245,Stanley,NY,42.798233,-77.13651,14561,229000,6,3,79,2886,0.2961,acres,MULTI_FAMILY,Listing by: Griffith Realty Group
142756310,San Marco Dr,Johnson City,NY,42.14573,-75.96751,13790,30000,,,,,,,LOT,Listing by: WARREN REAL ESTATE (Vestal)
31889796,Tileyard Rd,Stanley,NY,42.828632,-77.13251,14561,154900,3,1,95,1620,0.74,acres,SINGLE_FAMILY,Listing by: Howard Hanna
304996985,Columbia Dr,Johnson City,NY,42.131477,-75.96466,13790,75000,,,,,,,LOT,Listing by: HARKNESS COMMERCIAL REALTY GROUP
31898346,State Route 245,Stanley,NY,42.822674,-77.061935,14561,92900,2,1,97,952,0.64,acres,MANUFACTURED,Listing by: Tru Agent Real Estate
98600627,Wren St,Johnson City,NY,42.129456,-75.953094,13790,5000,,,,,0.6428,acres,LOT,Listing by: HARKNESS COMMERCIAL REALTY GROUP
98722235,Kearney Rd,Stanley,NY,42.85963,-77.15261,14561,55000,,0,,,1.6,acres,LOT,Listing by: Howard Hanna
98620326,Reynolds Rd,Johnson City,NY,42.14237,-75.96687,13790,9500,,,,,0.2565,acres,LOT,Listing by: HOWARD HANNA
2079114317,Route,Stanley,NY,,,14561,80000,,0,,,0.86,acres,LOT,Listing by: Howard Hanna
98626449,Deyo Hill Rd,Johnson City,NY,42.142418,-75.95964,13790,16999,,,,,,,LOT,Listing by: CENTURY 21/SBARRA
246320902,Flint Rd,Stanley,NY,42.84843,-77.10381,14561,129900,3,2,74,1748,0.8,acres,SINGLE_FAMILY,Listing by: Crane Realty
98633839,Deyo Hill Rd,Johnson City,NY,42.133965,-75.95384,13790,25000,,,,,0.5739,acres,LOT,Listing by: HARKNESS COMMERCIAL REALTY GROUP
98628108,Kot Rd,Johnson City,NY,42.14943,-75.94966,13790,1199000,,0,,,48.41,acres,LOT,Listing by: FIRST TIOGA REALTY
142758852,Main St,Johnson City,NY,42.11594,-75.96482,13790,99900,6,4,37,2699,5227,sqft,MULTI_FAMILY,Listing by: KELLER WILLIAMS REALTY GREATER BINGHAMTON
32561525,E Part Rd,Winthrop,NY,44.756275,-74.79831,13697,214000,2,3,,0,16.6,acres,SINGLE_FAMILY,Listing by: Nikki Coates & Associates LLC
2066474475,Us Highway 11 #C,Winthrop,NY,44.798004,-74.784805,13697,165000,4,2,93,1760,1.5,acres,SINGLE_FAMILY,Listing by: Red Door Realty & Associates
2066484694,State Highway 11 #C,Winthrop,NY,44.78891,-74.79112,13697,165000,4,2,93,1760,1.5,acres,SINGLE_FAMILY,Listing by: Red Door Realty & Associates
2066580671,County Road 49,Winthrop,NY,44.790627,-74.78007,13697,159900,2,2,,0,3.9,acres,SINGLE_FAMILY,"Listing by: Dufrane Real Estate, LLC"
32561914,McIntyre Rd,Winthrop,NY,44.700134,-74.835014,13697,134900,3,1,,0,3,acres,SINGLE_FAMILY,Listing by: Nikki Coates & Associates LLC
53132079,State Highway 11c,Winthrop,NY,44.79139,-74.78916,13697,99900,5,3,,0,0.7727,acres,SINGLE_FAMILY,Listing by: MGM Realty Group LLC
209093264,White Rd,Winthrop,NY,44.77174,-74.80411,13697,20000,,,,,10,acres,LOT,Listing by: General Real Estate
2087669730,White Rd,Winthrop,NY,44.771885,-74.80047,13697,20000,,,,,10,acres,LOT,Listing by: General Real Estate
2094440255,County Route 49,Winthrop,NY,44.74519,-74.79778,13697,100000,,,,,125,acres,LOT,Listing by: General Real Estate
2078869350,County Route 54,Winthrop,NY,44.755642,-74.74941,13697,45900,,,,,39,acres,LOT,Listing by: General Real Estate
61985831,Pilgrimport Rd,Sodus,NY,43.171116,-76.97425,14551,149900,3,1,71,2094,22.48,acres,SINGLE_FAMILY,Listing by: Dixon & Carr Realty
89603405,N Centenary Rd,Sodus,NY,43.283028,-77.11454,14551,389900,3,3,154,2523,2.07,acres,SINGLE_FAMILY,Listing by: Howard Hanna
209135812,Pilgrimport Rd,Sodus,NY,43.168034,-76.97736,14551,149900,3,2,121,1232,2.56,acres,SINGLE_FAMILY,Listing by: Howard Hanna
61983449,Maple Ave,Sodus,NY,43.24347,-77.06179,14551,39900,0,1,45,886,6534,sqft,SINGLE_FAMILY,Listing by: DXN Realty LLC
61984663,Cheetham Rd,Sodus,NY,43.199295,-77.09479,14551,79999,4,1,48,1656,2.04,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2064309964,Sodus Center Rd,Sodus,NY,43.20426,-77.032974,14551,259900,2,2,169,1530,0.64,acres,SINGLE_FAMILY,Listing by: Howard Hanna
61985012,Hill Rd,Sodus,NY,43.210243,-77.07095,14551,134000,3,1,113,1176,0.46,acres,SINGLE_FAMILY,Listing by: Howard Hanna
61983120,Sergeant St,Sodus,NY,43.23517,-77.065926,14551,127500,5,3,41,3086,0.37,acres,MULTI_FAMILY,Listing by: Cornerstone Realty Associates
61985512,Creekside Cir,Sodus,NY,43.22333,-77.020966,14551,169900,3,2,103,1638,0.61,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
61974170,Salerno Rd,Sodus,NY,43.141624,-77.06483,14551,229900,4,3,194,1184,14.3,acres,SINGLE_FAMILY,Listing by: Howard Hanna
61985101,Ridge Rd,Sodus,NY,43.234913,-77.052734,14551,90000,4,2,50,1786,0.34,acres,SINGLE_FAMILY,Listing by: Howard Hanna
61983167,Sergeant St,Sodus,NY,43.235134,-77.063866,14551,99900,,0,48,2040,10454.4,sqft,MULTI_FAMILY,Listing by: Cornerstone Realty Associates
71204951,Orchard Ter,Sodus,NY,43.232555,-77.051765,14551,280000,4,3,126,2217,0.82,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2066530521,State Route 14,Sodus,NY,43.208557,-76.97968,14551,75000,3,2,58,1288,0.64,acres,SINGLE_FAMILY,Listing by: Cornerstone Realty Associates
61983035,W Main St,Sodus,NY,43.236675,-77.069496,14551,120000,3,1,81,1481,0.32,acres,SINGLE_FAMILY,Listing by: Cornerstone Realty Associates
61983058,Carlton St,Sodus,NY,43.23237,-77.06841,14551,90000,4,1,66,1347,0.37,acres,SINGLE_FAMILY,Listing by: Cornerstone Realty Associates
98340890,Harvest Dr,Sodus,NY,43.229362,-77.032394,14551,13900,,0,,,0.64,acres,LOT,Listing by: Cornerstone Realty Associates
2094726488,Vl Harvest Dr,Sodus,NY,,,14551,13900,,0,,,0.45,acres,LOT,Listing by: Cornerstone Realty Associates
61983211,Mill St,Sodus,NY,43.233395,-77.06183,14551,149900,4,1,91,1641,0.41,acres,SINGLE_FAMILY,Listing by: Cornerstone Realty Associates
2067540622,Fish Farm Rd,Sodus,NY,43.1927,-77.061714,14551,699,7,2,0,3727,227,acres,LOT,Howard Hanna
2067557964,Fish Farm Rd PARCEL 4,Sodus,NY,43.1927,-77.061714,14551,212,7,1,0,1200,72,acres,LOT,Howard Hanna
2067557985,Fish Farm Rd PARCEL 3,Sodus,NY,43.1927,-77.061714,14551,69,7,2,,,23,acres,LOT,Howard Hanna
2067558069,Fish Farm Rd PARCEL 2,Sodus,NY,43.1927,-77.061714,14551,233,7,2,,,109,acres,LOT,Howard Hanna
2067558095,Fish Farm Rd PARCEL 1,Sodus,NY,43.1927,-77.061714,14551,185,7,2,0,2621,23,acres,LOT,Howard Hanna
98773837,Sodus Shrs,Sodus,NY,43.286484,-77.11205,14551,199900,,0,,,0.28,acres,LOT,Listing by: Howard Hanna
2103337933,Fairway Dr,Sodus,NY,43.252968,-76.99181,14551,373710,3,3,224,1662,7840.8,sqft,SINGLE_FAMILY,Listing by: Gerber Homes
2103337931,Fairway Dr,Sodus,NY,43.25329,-76.99196,14551,355310,3,2,209,1693,8712,sqft,SINGLE_FAMILY,Listing by: Gerber Homes
2103337936,Fairway Dr,Sodus,NY,43.25312,-76.99188,14551,372210,2,2,215,1726,7840.8,sqft,SINGLE_FAMILY,Listing by: Gerber Homes
32538866,Griffin Ave,Star Lake,NY,44.152664,-75.03224,13690,60000,2,1,69,869,8190,sqft,SINGLE_FAMILY,Listing by: Coldwell Banker Whitbeck Associates
30245045,Wood Acres Dr,East Amherst,NY,43.01291,-78.719826,14051,409900,4,3,150,2719,0.3145,acres,SINGLE_FAMILY,Listing by: CENTURY 21 Gold Standard
333115401,Oswegatchie Trail Rd,Star Lake,NY,44.166924,-75.06649,13690,75000,,0,,,82.3,acres,LOT,Listing by: TLC Real Estate LLC
30250453,Shire Dr S,East Amherst,NY,43.001034,-78.706566,14051,485000,3,3,206,2348,9147.6,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
2074075555,Oswegatchie Trail Rd #935,Star Lake,NY,,,13690,25000,4,1,20,1232,6.5,acres,SINGLE_FAMILY,Listing by: TLC Real Estate LLC
2066431712,County Road 27,Star Lake,NY,,,13690,145000,,,,,100,acres,LOT,"Listing by: T.L.C. Real Estate, LLC"
32538661,State Highway 3,Star Lake,NY,44.162033,-75.04249,13690,197,4,1,0,1305,1.5,acres,LOT,Brzostek's Real Estate
32536026,State Highway 3,Star Lake,NY,44.16218,-75.027916,13690,55000,,,28,1920,0.83,acres,MULTI_FAMILY,Listing by: Coldwell Banker Whitbeck Assoc Tupper Lake
2067789487,Ys Rte #3,Star Lake,NY,,,13690,49900,,0,,,11,acres,LOT,Listing by: Timberland Realty
30244989,Northington Dr,East Amherst,NY,43.01418,-78.71494,14051,429000,4,3,171,2506,0.3122,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
2064154381,King St,Rensselaer Falls,NY,44.5918,-75.31974,13680,42500,,,,,0.8,acres,LOT,Listing by: County Seat Realty
124242499,County Route 11,Rensselaer Falls,NY,44.51615,-75.4268,13680,249900,5,3,111,2247,7,acres,SINGLE_FAMILY,Listing by: The Greene Realty Group
32554428,County Route 15,Rensselaer Falls,NY,44.59835,-75.341095,13680,139000,,0,141,984,19.6,acres,LOT,Listing by: Cross Keys Real Estate LLC
30245059,Wood Acres Dr,East Amherst,NY,43.01236,-78.72099,14051,379777,5,3,129,2941,0.3367,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30560737,Belile Rd,Philadelphia,NY,44.143314,-75.707794,13673,250000,3,2,118,2106,0.8609,acres,SINGLE_FAMILY,"Listing by: Grey Arrow Realty, Inc."
80269105,Aspenwood Dr,East Amherst,NY,43.005074,-78.71306,14051,779900,4,5,212,3672,0.37,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
2116715597,Us Route 11,Philadelphia,NY,,,13673,149900,,0,,,57.09,acres,LOT,Listing by: North Star Real Estate & Property Management
30281942,Crestview Ave,Cheektowaga,NY,42.947716,-78.76712,14225,179900,3,1,184,973,7405.2,sqft,SINGLE_FAMILY,Listing by: WNY Metro Crown Realty Sales &
55525724,Nys Rte #26,Philadelphia,NY,44.159,-75.7093,13673,570000,4,3,,0,150.48,acres,SINGLE_FAMILY,"Listing by: T.L.C. Real Estate, LLC"
30245758,Halston Pkwy,East Amherst,NY,43.010437,-78.705574,14051,699900,4,3,190,3670,0.3779,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30560467,Antwerp St,Philadelphia,NY,44.15856,-75.70208,13673,149900,3,2,87,1712,8712,sqft,SINGLE_FAMILY,Listing by: CENTURY 21 Millennium Realty
30281774,Lynncrest Ter,Cheektowaga,NY,42.94895,-78.77084,14225,239900,3,2,135,1777,6098.4,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30560589,1/2 Main St,Philadelphia,NY,44.154102,-75.708725,13673,25000,,0,,,0.4091,acres,LOT,"Listing by: WEICHERT, REALTORS - Thousand Islands Realty LLC"
30560425,Main St,Philadelphia,NY,44.15869,-75.706184,13673,224900,5,2,94,2376,6969.6,sqft,SINGLE_FAMILY,Listing by: Lacy Realty
30560567,Sand St,Philadelphia,NY,44.15475,-75.706764,13673,214000,5,2,82,2586,0.39,acres,SINGLE_FAMILY,Listing by: Personalized Real Estate Solutions
2111027322,Irish Ave,Philadelphia,NY,44.14503,-75.71115,13673,250000,,0,46,5429,2.41,acres,LOT,Listing by: North Star Real Estate & Property Management
2064244821,Jackson Creek Rd,Breesport,NY,42.20524,-76.71764,14816,169000,4,2,132,1280,0.59,acres,SINGLE_FAMILY,Listing by: Howard Hanna Elmira
29973616,Ormiston Rd,Breesport,NY,42.16781,-76.749016,14816,329900,5,3,111,2948,3.11,acres,SINGLE_FAMILY,Listing by: Howard Hanna Horseheads
29973683,Maple St,Breesport,NY,42.17234,-76.7323,14816,135000,3,1,104,1296,0.69,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Southern Tier&Finger Lakes
